"5/8/2026, 10:00:30 PM",NaN

time,distance
"5/8/2026, 10:00:30 PM",NaN

time,distance
"5/8/2026, 10:00:30 PM",NaN

time,distance
"5/8/2026, 10:00:31 PM",NaN

time,distance
"5/8/2026, 10:00:31 PM",NaN

time,distance
"5/8/2026, 10:00:31 PM",NaN

time,distance
"5/8/2026, 10:00:31 PM",NaN

time,distance
"5/8/2026, 10:00:31 PM",NaN

time,distance
"5/8/2026, 10:00:31 PM",NaN

time,distance
"5/8/2026, 10:00:32 PM",NaN

time,distance
"5/8/2026, 10:00:32 PM",NaN

time,distance
"5/8/2026, 10:00:32 PM",NaN

time,distance
"5/8/2026, 10:00:32 PM",NaN

time,distance
"5/8/2026, 10:00:32 PM",NaN

time,distance
"5/8/2026, 10:00:32 PM",NaN

time,distance
"5/8/2026, 10:00:32 PM",NaN

time,distance
"5/8/2026, 10:00:32 PM",NaN

time,distance
"5/8/2026, 10:00:33 PM",NaN

time,distance
"5/8/2026, 10:00:33 PM",NaN

time,distance
"5/8/2026, 10:00:33 PM",NaN

time,distance
"5/8/2026, 10:00:33 PM",NaN

time,distance
"5/8/2026, 10:00:33 PM",NaN

time,distance
"5/8/2026, 10:00:33 PM",NaN

time,distance
"5/8/2026, 10:00:34 PM",NaN

time,distance
"5/8/2026, 10:00:34 PM",NaN

time,distance
"5/8/2026, 10:00:34 PM",NaN

time,distance
"5/8/2026, 10:00:34 PM",NaN

time,distance
"5/8/2026, 10:00:34 PM",NaN

time,distance
"5/8/2026, 10:00:34 PM",NaN

time,distance
"5/8/2026, 10:00:35 PM",NaN

time,distance
"5/8/2026, 10:00:35 PM",NaN

time,distance
"5/8/2026, 10:00:35 PM",NaN

time,distance
"5/8/2026, 10:00:35 PM",NaN

time,distance
"5/8/2026, 10:00:35 PM",NaN

time,distance
"5/8/2026, 10:00:35 PM",NaN

time,distance
"5/8/2026, 10:00:36 PM",NaN

time,distance
"5/8/2026, 10:00:36 PM",NaN

time,distance
"5/8/2026, 10:00:36 PM",NaN

time,distance
"5/8/2026, 10:00:36 PM",NaN

time,distance
"5/8/2026, 10:00:36 PM",NaN

time,distance
"5/8/2026, 10:00:36 PM",NaN

time,distance
"5/8/2026, 10:00:36 PM",NaN

time,distance
"5/8/2026, 10:00:36 PM",NaN

time,distance
"5/8/2026, 10:00:37 PM",NaN

time,distance
"5/8/2026, 10:00:37 PM",NaN

time,distance
"5/8/2026, 10:00:37 PM",NaN

time,distance
"5/8/2026, 10:00:37 PM",NaN

time,distance
"5/8/2026, 10:00:37 PM",NaN

time,distance
"5/8/2026, 10:00:37 PM",NaN

time,distance
"5/8/2026, 10:00:38 PM",NaN

time,distance
"5/8/2026, 10:00:38 PM",NaN

time,distance
"5/8/2026, 10:00:38 PM",NaN

time,distance
"5/8/2026, 10:00:38 PM",NaN

time,distance
"5/8/2026, 10:00:38 PM",NaN

time,distance
"5/8/2026, 10:00:38 PM",NaN

time,distance
"5/8/2026, 10:00:39 PM",NaN

time,distance
"5/8/2026, 10:00:39 PM",NaN

time,distance
"5/8/2026, 10:00:39 PM",NaN

time,distance
"5/8/2026, 10:00:39 PM",NaN

time,distance
"5/8/2026, 10:00:39 PM",NaN

time,distance
"5/8/2026, 10:00:39 PM",NaN

time,distance
"5/8/2026, 10:00:39 PM",NaN

time,distance
"5/8/2026, 10:00:39 PM",NaN

time,distance
"5/8/2026, 10:00:40 PM",NaN

time,distance
"5/8/2026, 10:00:40 PM",NaN

time,distance
"5/8/2026, 10:00:40 PM",NaN

time,distance
"5/8/2026, 10:00:40 PM",NaN

time,distance
"5/8/2026, 10:00:40 PM",NaN

time,distance
"5/8/2026, 10:00:40 PM",NaN

time,distance
"5/8/2026, 10:00:41 PM",NaN

time,distance
"5/8/2026, 10:00:41 PM",NaN

time,distance
"5/8/2026, 10:00:41 PM",NaN

time,distance
"5/8/2026, 10:00:41 PM",NaN

time,distance
"5/8/2026, 10:00:41 PM",NaN

time,distance
"5/8/2026, 10:00:41 PM",NaN

time,distance
"5/8/2026, 10:00:42 PM",NaN

time,distance
"5/8/2026, 10:00:42 PM",NaN

time,distance
"5/8/2026, 10:00:42 PM",NaN

time,distance
"5/8/2026, 10:00:42 PM",NaN

time,distance
"5/8/2026, 10:00:42 PM",NaN

time,distance
"5/8/2026, 10:00:42 PM",NaN

time,distance
"5/8/2026, 10:00:43 PM",NaN

time,distance
"5/8/2026, 10:00:43 PM",NaN

time,distance
"5/8/2026, 10:00:43 PM",NaN

time,distance
"5/8/2026, 10:00:43 PM",NaN

time,distance
"5/8/2026, 10:00:43 PM",NaN

time,distance
"5/8/2026, 10:00:43 PM",NaN

time,distance
"5/8/2026, 10:00:43 PM",NaN

time,distance
"5/8/2026, 10:00:43 PM",NaN

time,distance
"5/8/2026, 10:00:44 PM",NaN

time,distance
"5/8/2026, 10:00:44 PM",NaN

time,distance
"5/8/2026, 10:00:44 PM",NaN

time,distance
"5/8/2026, 10:00:44 PM",NaN

time,distance
"5/8/2026, 10:00:44 PM",NaN

time,distance
"5/8/2026, 10:00:44 PM",NaN

time,distance
"5/8/2026, 10:00:45 PM",NaN

time,distance
"5/8/2026, 10:00:45 PM",NaN

time,distance
"5/8/2026, 10:00:45 PM",NaN

time,distance
"5/8/2026, 10:00:45 PM",NaN

time,distance
"5/8/2026, 10:00:45 PM",NaN

time,distance
"5/8/2026, 10:00:45 PM",NaN

time,distance
"5/8/2026, 10:00:46 PM",NaN

time,distance
"5/8/2026, 10:00:46 PM",NaN

time,distance
"5/8/2026, 10:00:46 PM",NaN

time,distance
"5/8/2026, 10:00:46 PM",NaN

time,distance
"5/8/2026, 10:00:46 PM",NaN

time,distance
"5/8/2026, 10:00:46 PM",NaN

time,distance
"5/8/2026, 10:00:46 PM",NaN

time,distance
"5/8/2026, 10:00:46 PM",NaN

time,distance
"5/8/2026, 10:00:47 PM",NaN

time,distance
"5/8/2026, 10:00:47 PM",NaN

time,distance
"5/8/2026, 10:00:47 PM",NaN

time,distance
"5/8/2026, 10:00:47 PM",NaN

time,distance
"5/8/2026, 10:00:47 PM",NaN

time,distance
"5/8/2026, 10:00:47 PM",NaN

time,distance
"5/8/2026, 10:00:48 PM",NaN

time,distance
"5/8/2026, 10:00:48 PM",NaN

time,distance
"5/8/2026, 10:00:48 PM",NaN

time,distance
"5/8/2026, 10:00:48 PM",NaN

time,distance
"5/8/2026, 10:00:48 PM",NaN

time,distance
"5/8/2026, 10:00:48 PM",NaN

time,distance
"5/8/2026, 10:00:49 PM",NaN

time,distance
"5/8/2026, 10:00:49 PM",NaN

time,distance
"5/8/2026, 10:00:49 PM",NaN

time,distance
"5/8/2026, 10:00:49 PM",NaN

time,distance
"5/8/2026, 10:00:49 PM",NaN

time,distance
"5/8/2026, 10:00:49 PM",NaN

time,distance
"5/8/2026, 10:00:50 PM",NaN

time,distance
"5/8/2026, 10:00:50 PM",NaN

time,distance
"5/8/2026, 10:00:50 PM",NaN

time,distance
"5/8/2026, 10:00:50 PM",NaN

time,distance
"5/8/2026, 10:00:50 PM",NaN

time,distance
"5/8/2026, 10:00:50 PM",NaN

time,distance
"5/8/2026, 10:00:50 PM",NaN

time,distance
"5/8/2026, 10:00:50 PM",NaN

time,distance
"5/8/2026, 10:00:51 PM",NaN

time,distance
"5/8/2026, 10:00:51 PM",NaN

time,distance
"5/8/2026, 10:00:51 PM",NaN

time,distance
"5/8/2026, 10:00:51 PM",NaN

time,distance
"5/8/2026, 10:00:51 PM",NaN

time,distance
"5/8/2026, 10:00:51 PM",NaN

time,distance
"5/8/2026, 10:00:52 PM",NaN

time,distance
"5/8/2026, 10:00:52 PM",NaN

time,distance
"5/8/2026, 10:00:52 PM",NaN

time,distance
"5/8/2026, 10:00:52 PM",NaN

time,distance
"5/8/2026, 10:00:52 PM",NaN

time,distance
"5/8/2026, 10:00:52 PM",NaN

time,distance
"5/8/2026, 10:00:54 PM",NaN

time,distance
"5/8/2026, 10:00:55 PM",NaN

time,distance
"5/8/2026, 10:00:56 PM",NaN

time,distance
"5/8/2026, 10:00:56 PM",NaN

time,distance
"5/8/2026, 10:00:56 PM",NaN

time,distance
"5/8/2026, 10:00:56 PM",NaN

time,distance
"5/8/2026, 10:00:56 PM",NaN

time,distance
"5/8/2026, 10:00:56 PM",NaN

time,distance
"5/8/2026, 10:00:57 PM",NaN

time,distance
"5/8/2026, 10:00:57 PM",NaN

time,distance
"5/8/2026, 10:00:57 PM",NaN

time,distance
"5/8/2026, 10:00:57 PM",NaN

time,distance
"5/8/2026, 10:00:57 PM",NaN

time,distance
"5/8/2026, 10:00:57 PM",NaN

time,distance
"5/8/2026, 10:00:58 PM",NaN

time,distance
"5/8/2026, 10:00:58 PM",NaN

time,distance
"5/8/2026, 10:00:58 PM",NaN

time,distance
"5/8/2026, 10:00:58 PM",NaN

time,distance
"5/8/2026, 10:00:58 PM",NaN

time,distance
"5/8/2026, 10:00:58 PM",NaN

time,distance
"5/8/2026, 10:00:58 PM",NaN

time,distance
"5/8/2026, 10:00:58 PM",NaN

time,distance
"5/8/2026, 10:00:59 PM",NaN

time,distance
"5/8/2026, 10:00:59 PM",NaN

time,distance
"5/8/2026, 10:00:59 PM",NaN

time,distance
"5/8/2026, 10:00:59 PM",NaN

time,distance
"5/8/2026, 10:00:59 PM",NaN

time,distance
"5/8/2026, 10:00:59 PM",NaN

time,distance
"5/8/2026, 10:01:00 PM",NaN

time,distance
"5/8/2026, 10:01:00 PM",NaN

time,distance
"5/8/2026, 10:01:00 PM",NaN

time,distance
"5/8/2026, 10:01:00 PM",NaN

time,distance
"5/8/2026, 10:01:00 PM",NaN

time,distance
"5/8/2026, 10:01:00 PM",NaN

time,distance
"5/8/2026, 10:01:01 PM",NaN

time,distance
"5/8/2026, 10:01:01 PM",NaN

time,distance
"5/8/2026, 10:01:01 PM",NaN

time,distance
"5/8/2026, 10:01:01 PM",NaN

time,distance
"5/8/2026, 10:01:01 PM",NaN

time,distance
"5/8/2026, 10:01:01 PM",NaN

time,distance
"5/8/2026, 10:01:01 PM",NaN

time,distance
"5/8/2026, 10:01:01 PM",NaN

time,distance
"5/8/2026, 10:01:02 PM",NaN

time,distance
"5/8/2026, 10:01:02 PM",NaN

time,distance
"5/8/2026, 10:01:02 PM",NaN

time,distance
"5/8/2026, 10:01:02 PM",NaN

time,distance
"5/8/2026, 10:01:02 PM",NaN

time,distance
"5/8/2026, 10:01:02 PM",NaN

time,distance
"5/8/2026, 10:01:03 PM",NaN

time,distance
"5/8/2026, 10:01:03 PM",NaN

time,distance
"5/8/2026, 10:01:03 PM",NaN

time,distance
"5/8/2026, 10:01:03 PM",NaN

time,distance
"5/8/2026, 10:01:03 PM",NaN

time,distance
"5/8/2026, 10:01:03 PM",NaN

time,distance
"5/8/2026, 10:01:04 PM",NaN

time,distance
"5/8/2026, 10:01:04 PM",NaN

time,distance
"5/8/2026, 10:01:04 PM",NaN

time,distance
"5/8/2026, 10:01:04 PM",NaN

time,distance
"5/8/2026, 10:01:04 PM",NaN

time,distance
"5/8/2026, 10:01:04 PM",NaN

time,distance
"5/8/2026, 10:01:05 PM",NaN

time,distance
"5/8/2026, 10:01:05 PM",NaN

time,distance
"5/8/2026, 10:01:05 PM",NaN

time,distance
"5/8/2026, 10:01:05 PM",NaN

time,distance
"5/8/2026, 10:01:05 PM",NaN

time,distance
"5/8/2026, 10:01:05 PM",NaN

time,distance
"5/8/2026, 10:01:05 PM",NaN

time,distance
"5/8/2026, 10:01:05 PM",NaN

time,distance
"5/8/2026, 10:01:06 PM",NaN

time,distance
"5/8/2026, 10:01:06 PM",NaN

time,distance
"5/8/2026, 10:01:06 PM",NaN

time,distance
"5/8/2026, 10:01:06 PM",NaN

time,distance
"5/8/2026, 10:01:06 PM",NaN

time,distance
"5/8/2026, 10:01:06 PM",NaN

time,distance
"5/8/2026, 10:01:07 PM",NaN

time,distance
"5/8/2026, 10:01:07 PM",NaN

time,distance
"5/8/2026, 10:01:07 PM",NaN

time,distance
"5/8/2026, 10:01:07 PM",NaN

time,distance
"5/8/2026, 10:01:07 PM",NaN

time,distance
"5/8/2026, 10:01:07 PM",NaN

time,distance
"5/8/2026, 10:01:08 PM",NaN

time,distance
"5/8/2026, 10:01:08 PM",NaN

time,distance
"5/8/2026, 10:01:08 PM",NaN

time,distance
"5/8/2026, 10:01:08 PM",NaN

time,distance
"5/8/2026, 10:01:08 PM",NaN

time,distance
"5/8/2026, 10:01:08 PM",NaN

time,distance
"5/8/2026, 10:01:08 PM",NaN

time,distance
"5/8/2026, 10:01:09 PM",NaN

time,distance
"5/8/2026, 10:01:09 PM",NaN

time,distance
"5/8/2026, 10:01:09 PM",NaN

time,distance
"5/8/2026, 10:01:09 PM",NaN

time,distance
"5/8/2026, 10:01:09 PM",NaN

time,distance
"5/8/2026, 10:01:09 PM",NaN

time,distance
"5/8/2026, 10:01:09 PM",NaN

time,distance
"5/8/2026, 10:01:10 PM",NaN

time,distance
"5/8/2026, 10:01:10 PM",NaN

time,distance
"5/8/2026, 10:01:10 PM",NaN

time,distance
"5/8/2026, 10:01:10 PM",NaN

time,distance
"5/8/2026, 10:01:10 PM",NaN

time,distance
"5/8/2026, 10:01:10 PM",NaN

time,distance
"5/8/2026, 10:01:11 PM",NaN

time,distance
"5/8/2026, 10:01:11 PM",NaN

time,distance
"5/8/2026, 10:01:11 PM",NaN

time,distance
"5/8/2026, 10:01:11 PM",NaN

time,distance
"5/8/2026, 10:01:11 PM",NaN

time,distance
"5/8/2026, 10:01:11 PM",NaN

time,distance
"5/8/2026, 10:01:12 PM",NaN

time,distance
"5/8/2026, 10:01:12 PM",NaN

time,distance
"5/8/2026, 10:01:12 PM",NaN

time,distance
"5/8/2026, 10:01:12 PM",NaN

time,distance
"5/8/2026, 10:01:12 PM",NaN

time,distance
"5/8/2026, 10:01:12 PM",NaN

time,distance
"5/8/2026, 10:01:12 PM",NaN

time,distance
"5/8/2026, 10:01:12 PM",NaN

time,distance
"5/8/2026, 10:01:13 PM",NaN

time,distance
"5/8/2026, 10:01:13 PM",NaN

time,distance
"5/8/2026, 10:01:13 PM",NaN

time,distance
"5/8/2026, 10:01:13 PM",NaN

time,distance
"5/8/2026, 10:01:13 PM",NaN

time,distance
"5/8/2026, 10:01:13 PM",NaN

time,distance
"5/8/2026, 10:01:14 PM",NaN

time,distance
"5/8/2026, 10:01:14 PM",NaN

time,distance
"5/8/2026, 10:01:14 PM",NaN

time,distance
"5/8/2026, 10:01:14 PM",NaN

time,distance
"5/8/2026, 10:01:14 PM",NaN

time,distance
"5/8/2026, 10:01:14 PM",NaN

time,distance
"5/8/2026, 10:01:15 PM",NaN

time,distance
"5/8/2026, 10:01:15 PM",NaN

time,distance
"5/8/2026, 10:01:15 PM",NaN

time,distance
"5/8/2026, 10:01:15 PM",NaN

time,distance
"5/8/2026, 10:01:15 PM",NaN

time,distance
"5/8/2026, 10:01:15 PM",NaN

time,distance
"5/8/2026, 10:01:16 PM",NaN

time,distance
"5/8/2026, 10:01:16 PM",NaN

time,distance
"5/8/2026, 10:01:16 PM",NaN

time,distance
"5/8/2026, 10:01:16 PM",NaN

time,distance
"5/8/2026, 10:01:16 PM",NaN

time,distance
"5/8/2026, 10:01:16 PM",NaN

time,distance
"5/8/2026, 10:01:16 PM",NaN

time,distance
"5/8/2026, 10:01:16 PM",NaN

time,distance
"5/8/2026, 10:01:17 PM",NaN

time,distance
"5/8/2026, 10:01:17 PM",NaN

time,distance
"5/8/2026, 10:01:17 PM",NaN

time,distance
"5/8/2026, 10:01:17 PM",NaN

time,distance
"5/8/2026, 10:01:17 PM",NaN

time,distance
"5/8/2026, 10:01:17 PM",NaN

time,distance
"5/8/2026, 10:01:18 PM",NaN

time,distance
"5/8/2026, 10:01:18 PM",NaN

time,distance
"5/8/2026, 10:01:18 PM",NaN

time,distance
"5/8/2026, 10:01:18 PM",NaN

time,distance
"5/8/2026, 10:01:18 PM",NaN

time,distance
"5/8/2026, 10:01:18 PM",NaN

time,distance
"5/8/2026, 10:01:19 PM",NaN

time,distance
"5/8/2026, 10:01:19 PM",NaN

time,distance
"5/8/2026, 10:01:19 PM",NaN

time,distance
"5/8/2026, 10:01:19 PM",NaN

time,distance
"5/8/2026, 10:01:19 PM",NaN

time,distance
"5/8/2026, 10:01:19 PM",NaN

time,distance
"5/8/2026, 10:01:19 PM",NaN

time,distance
"5/8/2026, 10:01:19 PM",NaN

time,distance
"5/8/2026, 10:01:20 PM",NaN

time,distance
"5/8/2026, 10:01:20 PM",NaN

time,distance
"5/8/2026, 10:01:20 PM",NaN

time,distance
"5/8/2026, 10:01:20 PM",NaN

time,distance
"5/8/2026, 10:01:20 PM",NaN

time,distance
"5/8/2026, 10:01:20 PM",NaN

time,distance
"5/8/2026, 10:01:21 PM",NaN

time,distance
"5/8/2026, 10:01:21 PM",NaN

time,distance
"5/8/2026, 10:01:21 PM",NaN

time,distance
"5/8/2026, 10:01:21 PM",NaN

time,distance
"5/8/2026, 10:01:21 PM",NaN

time,distance
"5/8/2026, 10:01:21 PM",NaN

time,distance
"5/8/2026, 10:01:22 PM",NaN

time,distance
"5/8/2026, 10:01:22 PM",NaN

time,distance
"5/8/2026, 10:01:22 PM",NaN

time,distance
"5/8/2026, 10:01:22 PM",NaN

time,distance
"5/8/2026, 10:01:22 PM",NaN

time,distance
"5/8/2026, 10:01:22 PM",NaN

time,distance
"5/8/2026, 10:01:23 PM",NaN

time,distance
"5/8/2026, 10:01:23 PM",NaN

time,distance
"5/8/2026, 10:01:23 PM",NaN

time,distance
"5/8/2026, 10:01:23 PM",NaN

time,distance
"5/8/2026, 10:01:23 PM",NaN

time,distance
"5/8/2026, 10:01:23 PM",NaN

time,distance
"5/8/2026, 10:01:23 PM",NaN

time,distance
"5/8/2026, 10:01:23 PM",NaN

time,distance
"5/8/2026, 10:01:24 PM",NaN

time,distance
"5/8/2026, 10:01:24 PM",NaN

time,distance
"5/8/2026, 10:01:24 PM",NaN

time,distance
"5/8/2026, 10:01:24 PM",NaN

time,distance
"5/8/2026, 10:01:24 PM",NaN

time,distance
"5/8/2026, 10:01:24 PM",NaN

time,distance
"5/8/2026, 10:01:25 PM",NaN

time,distance
"5/8/2026, 10:01:25 PM",NaN

time,distance
"5/8/2026, 10:01:25 PM",NaN

time,distance
"5/8/2026, 10:01:25 PM",NaN

time,distance
"5/8/2026, 10:01:27 PM",NaN

time,distance
"5/8/2026, 10:01:27 PM",NaN

time,distance
"5/8/2026, 10:01:28 PM",NaN

time,distance
"5/8/2026, 10:01:28 PM",NaN

time,distance
"5/8/2026, 10:01:30 PM",NaN

time,distance
"5/8/2026, 10:01:31 PM",NaN

time,distance
"5/8/2026, 10:01:32 PM",NaN

time,distance
"5/8/2026, 10:01:32 PM",NaN

time,distance
"5/8/2026, 10:01:32 PM",NaN

time,distance
"5/8/2026, 10:01:32 PM",NaN

time,distance
"5/8/2026, 10:01:32 PM",NaN

time,distance
"5/8/2026, 10:01:32 PM",NaN

time,distance
"5/8/2026, 10:01:33 PM",NaN

time,distance
"5/8/2026, 10:01:33 PM",NaN

time,distance
"5/8/2026, 10:01:33 PM",NaN

time,distance
"5/8/2026, 10:01:33 PM",NaN

time,distance
"5/8/2026, 10:01:33 PM",NaN

time,distance
"5/8/2026, 10:01:33 PM",NaN

time,distance
"5/8/2026, 10:01:34 PM",NaN

time,distance
"5/8/2026, 10:01:34 PM",NaN

time,distance
"5/8/2026, 10:01:34 PM",NaN

time,distance
"5/8/2026, 10:01:34 PM",NaN

time,distance
"5/8/2026, 10:01:34 PM",NaN

time,distance
"5/8/2026, 10:01:34 PM",NaN

time,distance
"5/8/2026, 10:01:35 PM",NaN

time,distance
"5/8/2026, 10:01:35 PM",NaN

time,distance
"5/8/2026, 10:01:35 PM",NaN

time,distance
"5/8/2026, 10:01:35 PM",NaN

time,distance
"5/8/2026, 10:01:35 PM",NaN

time,distance
"5/8/2026, 10:01:35 PM",NaN

time,distance
"5/8/2026, 10:01:35 PM",NaN

time,distance
"5/8/2026, 10:01:35 PM",NaN

time,distance
"5/8/2026, 10:01:36 PM",NaN

time,distance
"5/8/2026, 10:01:36 PM",NaN

time,distance
"5/8/2026, 10:01:36 PM",NaN

time,distance
"5/8/2026, 10:01:36 PM",NaN

time,distance
"5/8/2026, 10:01:36 PM",NaN

time,distance
"5/8/2026, 10:01:36 PM",NaN

time,distance
"5/8/2026, 10:01:37 PM",NaN

time,distance
"5/8/2026, 10:01:37 PM",NaN

time,distance
"5/8/2026, 10:01:37 PM",NaN

time,distance
"5/8/2026, 10:01:37 PM",NaN

time,distance
"5/8/2026, 10:01:37 PM",NaN

time,distance
"5/8/2026, 10:01:37 PM",NaN

time,distance
"5/8/2026, 10:01:38 PM",NaN

time,distance
"5/8/2026, 10:01:38 PM",NaN

time,distance
"5/8/2026, 10:01:38 PM",NaN

time,distance
"5/8/2026, 10:01:38 PM",NaN

time,distance
"5/8/2026, 10:01:38 PM",NaN

time,distance
"5/8/2026, 10:01:38 PM",NaN

time,distance
"5/8/2026, 10:01:39 PM",NaN

time,distance
"5/8/2026, 10:01:39 PM",NaN

time,distance
"5/8/2026, 10:01:39 PM",NaN

time,distance
"5/8/2026, 10:01:39 PM",NaN

time,distance
"5/8/2026, 10:01:39 PM",NaN

time,distance
"5/8/2026, 10:01:39 PM",NaN

time,distance
"5/8/2026, 10:01:39 PM",NaN

time,distance
"5/8/2026, 10:01:39 PM",NaN

time,distance
"5/8/2026, 10:01:40 PM",NaN

time,distance
"5/8/2026, 10:01:40 PM",NaN

time,distance
"5/8/2026, 10:01:40 PM",NaN

time,distance
"5/8/2026, 10:01:40 PM",NaN

time,distance
"5/8/2026, 10:01:40 PM",NaN

time,distance
"5/8/2026, 10:01:40 PM",NaN

time,distance
"5/8/2026, 10:01:41 PM",NaN

time,distance
"5/8/2026, 10:01:41 PM",NaN

time,distance
"5/8/2026, 10:01:41 PM",NaN

time,distance
"5/8/2026, 10:01:41 PM",NaN

time,distance
"5/8/2026, 10:01:41 PM",NaN

time,distance
"5/8/2026, 10:01:41 PM",NaN

time,distance
"5/8/2026, 10:01:42 PM",NaN

time,distance
"5/8/2026, 10:01:42 PM",NaN

time,distance
"5/8/2026, 10:01:42 PM",NaN

time,distance
"5/8/2026, 10:01:42 PM",NaN

time,distance
"5/8/2026, 10:01:42 PM",NaN

time,distance
"5/8/2026, 10:01:42 PM",NaN

time,distance
"5/8/2026, 10:01:42 PM",NaN

time,distance
"5/8/2026, 10:01:42 PM",NaN

time,distance
"5/8/2026, 10:01:43 PM",NaN

time,distance
"5/8/2026, 10:01:43 PM",NaN

time,distance
"5/8/2026, 10:01:43 PM",NaN

time,distance
"5/8/2026, 10:01:43 PM",NaN

time,distance
"5/8/2026, 10:01:43 PM",NaN

time,distance
"5/8/2026, 10:01:43 PM",NaN

time,distance
"5/8/2026, 10:01:44 PM",NaN

time,distance
"5/8/2026, 10:01:44 PM",NaN

time,distance
"5/8/2026, 10:01:44 PM",NaN

time,distance
"5/8/2026, 10:01:44 PM",NaN

time,distance
"5/8/2026, 10:01:44 PM",NaN

time,distance
"5/8/2026, 10:01:44 PM",NaN

